,ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
19338,2025,senior,integral,Engineer,60000,EUR,63157,DE,presencial,DE,media,DEU
19339,2025,senior,integral,Developer,158200,USD,158200,US,presencial,US,media,USA
19340,2025,senior,integral,Developer,79100,USD,79100,US,presencial,US,media,USA
19341,2025,senior,integral,Engineer,185000,USD,185000,US,presencial,US,media,USA
19342,2025,senior,integral,Engineer,165000,USD,165000,US,presencial,US,media,USA
19343,2025,senior,integral,Software Developer,223400,USD,223400,US,presencial,US,media,USA
19344,2025,senior,integral,Software Developer,96800,USD,96800,US,presencial,US,media,USA
19345,2025,pleno,integral,Research Engineer,237500,USD,237500,US,presencial,US,media,USA
19346,2025,pleno,integral,Research Engineer,137750,USD,137750,US,presencial,US,media,USA
19347,2025,pleno,integral,Research Engineer,355000,USD,355000,US,presencial,US,media,USA
19348,2025,pleno,integral,Research Engineer,145000,USD,145000,US,presencial,US,media,USA
19349,2025,senior,integral,Research Engineer,337250,USD,337250,US,presencial,US,media,USA
19350,2025,senior,integral,Research Engineer,184300,USD,184300,US,presencial,US,media,USA
19351,2025,pleno,integral,Research Engineer,208000,USD,208000,US,presencial,US,media,USA
19352,2025,pleno,integral,Research Engineer,141340,USD,141340,US,presencial,US,media,USA
19353,2025,pleno,integral,Manager,269640,USD,269640,US,remoto,US,media,USA
19354,2025,pleno,integral,Manager,163420,USD,163420,US,remoto,US,media,USA
19355,2025,pleno,integral,Manager,251600,USD,251600,US,presencial,US,media,USA
19356,2025,pleno,integral,Manager,107100,USD,107100,US,presencial,US,media,USA
19357,2025,pleno,integral,Product Manager,210000,USD,210000,US,remoto,US,media,USA
19358,2025,pleno,integral,Product Manager,180000,USD,180000,US,remoto,US,media,USA
19359,2025,senior,integral,Consultant,73953,USD,73953,US,presencial,US,media,USA
19360,2025,senior,integral,Consultant,70432,USD,70432,US,presencial,US,media,USA
19361,2025,junior,integral,Statistician,76000,USD,76000,US,presencial,US,media,USA
19362,2025,junior,integral,Statistician,73000,USD,73000,US,presencial,US,media,USA
19363,2025,senior,integral,Statistician,102000,USD,102000,US,presencial,US,media,USA
19364,2025,senior,integral,Statistician,95000,USD,95000,US,presencial,US,media,USA
19365,2025,pleno,integral,Research Engineer,237500,USD,237500,US,presencial,US,media,USA
19366,2025,pleno,integral,Research Engineer,137750,USD,137750,US,presencial,US,media,USA
19367,2025,pleno,integral,Research Engineer,355000,USD,355000,US,presencial,US,media,USA
19368,2025,pleno,integral,Research Engineer,145000,USD,145000,US,presencial,US,media,USA
19369,2025,senior,integral,Research Engineer,337250,USD,337250,US,presencial,US,media,USA
19370,2025,senior,integral,Research Engineer,184300,USD,184300,US,presencial,US,media,USA
19371,2025,senior,integral,Software Engineer,337250,USD,337250,US,presencial,US,media,USA
19372,2025,senior,integral,Software Engineer,184300,USD,184300,US,presencial,US,media,USA
19373,2025,senior,integral,Software Engineer,355000,USD,355000,US,presencial,US,media,USA
19374,2025,senior,integral,Software Engineer,145000,USD,145000,US,presencial,US,media,USA
19375,2025,senior,integral,Software Engineer,237500,USD,237500,US,presencial,US,media,USA
19376,2025,senior,integral,Software Engineer,137750,USD,137750,US,presencial,US,media,USA
19377,2025,senior,integral,Consultant,199500,USD,199500,US,presencial,US,media,USA
19378,2025,senior,integral,Consultant,97500,USD,97500,US,presencial,US,media,USA
19379,2025,senior,integral,Software Engineer,230000,USD,230000,US,presencial,US,media,USA
19380,2025,senior,integral,Software Engineer,180000,USD,180000,US,presencial,US,media,USA
19381,2025,senior,integral,Software Engineer,240000,USD,240000,US,presencial,US,media,USA
19382,2025,senior,integral,Software Engineer,190000,USD,190000,US,presencial,US,media,USA
19383,2025,senior,integral,Manager,150000,USD,150000,US,presencial,US,media,USA
19384,2025,senior,integral,Manager,125000,USD,125000,US,presencial,US,media,USA
19385,2025,senior,integral,Analyst,176600,USD,176600,US,remoto,US,media,USA
19386,2025,senior,integral,Analyst,98100,USD,98100,US,remoto,US,media,USA
19387,2025,pleno,integral,Software Engineer,202000,USD,202000,US,presencial,US,media,USA
19388,2025,pleno,integral,Software Engineer,141000,USD,141000,US,presencial,US,media,USA
19389,2025,pleno,integral,Software Development Engineer,208800,USD,208800,US,presencial,US,media,USA
19390,2025,pleno,integral,Software Development Engineer,98300,USD,98300,US,presencial,US,media,USA
19391,2025,pleno,integral,Software Engineer,158200,USD,158200,US,presencial,US,media,USA
19392,2025,pleno,integral,Software Engineer,73700,USD,73700,US,presencial,US,media,USA
19393,2025,pleno,integral,Engineer,148550,USD,148550,US,remoto,US,media,USA
19394,2025,pleno,integral,Engineer,92860,USD,92860,US,remoto,US,media,USA
19395,2025,senior,integral,Manager,245800,USD,245800,US,remoto,US,media,USA
19396,2025,senior,integral,Manager,137000,USD,137000,US,remoto,US,media,USA
19397,2025,senior,integral,Data Engineer,170000,USD,170000,US,presencial,US,media,USA
19398,2025,senior,integral,Data Engineer,110000,USD,110000,US,presencial,US,media,USA
19399,2025,senior,integral,Data Engineer,195427,USD,195427,US,remoto,US,media,USA
19400,2025,senior,integral,Data Engineer,136317,USD,136317,US,remoto,US,media,USA
19401,2025,pleno,integral,Data Engineer,148492,USD,148492,US,remoto,US,media,USA
19402,2025,pleno,integral,Data Engineer,121368,USD,121368,US,remoto,US,media,USA
19403,2025,pleno,integral,Data Engineer,175400,USD,175400,US,presencial,US,media,USA
19404,2025,pleno,integral,Data Engineer,106300,USD,106300,US,presencial,US,media,USA
19405,2025,senior,integral,Data Engineer,210000,USD,210000,US,remoto,US,media,USA
19406,2025,senior,integral,Data Engineer,158000,USD,158000,US,remoto,US,media,USA
19407,2025,pleno,integral,Manager,196900,USD,196900,US,presencial,US,media,USA
19408,2025,pleno,integral,Manager,118200,USD,118200,US,presencial,US,media,USA
19409,2025,senior,integral,Manager,170000,USD,170000,US,presencial,US,media,USA
19410,2025,senior,integral,Manager,130000,USD,130000,US,presencial,US,media,USA
19411,2025,pleno,parcial,Data Analysis,30000,USD,30000,BR,remoto,BR,media,BRA
19412,2025,pleno,parcial,Data Analysis,400000,USD,400000,BR,remoto,BR,media,BRA
19413,2025,senior,integral,AI Engineer,151200,USD,151200,CA,presencial,CA,media,CAN
19414,2025,senior,integral,AI Engineer,81600,USD,81600,CA,presencial,CA,media,CAN
19415,2025,pleno,integral,Manager,95000,USD,95000,US,remoto,US,media,USA
19416,2025,pleno,integral,Manager,65000,USD,65000,US,remoto,US,media,USA
19417,2025,senior,integral,Architect,195000,USD,195000,US,presencial,US,media,USA
19418,2025,senior,integral,Architect,145000,USD,145000,US,presencial,US,media,USA
19419,2025,junior,integral,Analyst,110000,USD,110000,US,remoto,US,media,USA
19420,2025,junior,integral,Analyst,100000,USD,100000,US,remoto,US,media,USA
19421,2025,pleno,integral,Associate,140000,USD,140000,US,presencial,US,media,USA
19422,2025,pleno,integral,Associate,105000,USD,105000,US,presencial,US,media,USA
19423,2025,senior,integral,Business Intelligence Analyst,125000,USD,125000,US,presencial,US,media,USA
19424,2025,senior,integral,Business Intelligence Analyst,100000,USD,100000,US,presencial,US,media,USA
19425,2025,senior,integral,Automation Engineer,124850,USD,124850,US,presencial,US,media,USA
19426,2025,senior,integral,Automation Engineer,90800,USD,90800,US,presencial,US,media,USA
19427,2025,senior,integral,Engineer,190000,USD,190000,US,presencial,US,media,USA
19428,2025,senior,integral,Engineer,150000,USD,150000,US,presencial,US,media,USA
19429,2025,senior,integral,Business Intelligence Analyst,40000,USD,40000,US,remoto,US,media,USA
19430,2025,senior,integral,Business Intelligence Analyst,40000,USD,40000,US,remoto,US,media,USA
19431,2025,junior,integral,Quantitative Analyst,250000,USD,250000,US,presencial,US,media,USA
19432,2025,junior,integral,Quantitative Analyst,175000,USD,175000,US,presencial,US,media,USA
19433,2025,senior,integral,Analyst,135000,USD,135000,US,remoto,US,media,USA
19434,2025,senior,integral,Analyst,115000,USD,115000,US,remoto,US,media,USA
19435,2025,junior,integral,Analyst,95000,CAD,67857,CA,presencial,CA,media,CAN
19436,2025,junior,integral,Analyst,95000,CAD,67857,CA,presencial,CA,media,CAN
19437,2025,pleno,integral,Developer,79140,USD,79140,US,remoto,US,media,USA
19438,2025,pleno,integral,Developer,65686,USD,65686,US,remoto,US,media,USA
19439,2025,pleno,integral,Data Scientist,133600,USD,133600,US,presencial,US,media,USA
19440,2025,pleno,integral,Data Scientist,93500,USD,93500,US,presencial,US,media,USA
19441,2025,senior,integral,Machine Learning Engineer,299375,USD,299375,US,presencial,US,media,USA
19442,2025,senior,integral,Machine Learning Engineer,143625,USD,143625,US,presencial,US,media,USA
19443,2025,pleno,integral,Associate,95450,USD,95450,US,presencial,US,media,USA
19444,2025,pleno,integral,Associate,70550,USD,70550,US,presencial,US,media,USA
19445,2025,senior,integral,Developer,115000,USD,115000,US,presencial,US,media,USA
19446,2025,senior,integral,Developer,110000,USD,110000,US,presencial,US,media,USA
19447,2025,senior,integral,Software Engineer,198000,USD,198000,US,presencial,US,media,USA
19448,2025,senior,integral,Software Engineer,86800,USD,86800,US,presencial,US,media,USA
19449,2025,pleno,integral,Software Engineer,158000,USD,158000,US,presencial,US,media,USA
19450,2025,pleno,integral,Software Engineer,69400,USD,69400,US,presencial,US,media,USA
19451,2025,junior,integral,Analyst,120000,USD,120000,US,presencial,US,media,USA
19452,2025,junior,integral,Analyst,68000,USD,68000,US,presencial,US,media,USA
19453,2025,pleno,integral,Engineer,132000,USD,132000,US,presencial,US,media,USA
19454,2025,pleno,integral,Engineer,96000,USD,96000,US,presencial,US,media,USA
19455,2025,senior,integral,Engineer,175000,USD,175000,US,presencial,US,media,USA
19456,2025,senior,integral,Engineer,125000,USD,125000,US,presencial,US,media,USA
19457,2025,pleno,integral,Associate,88000,USD,88000,US,presencial,US,media,USA
19458,2025,pleno,integral,Associate,48000,USD,48000,US,presencial,US,media,USA
19459,2025,senior,integral,Machine Learning Engineer,280000,USD,280000,US,remoto,US,media,USA
19460,2025,senior,integral,Machine Learning Engineer,175000,USD,175000,US,remoto,US,media,USA
19461,2025,senior,integral,Analyst,226100,USD,226100,US,presencial,US,media,USA
19462,2025,senior,integral,Analyst,127300,USD,127300,US,presencial,US,media,USA
19463,2025,senior,integral,Power BI Developer,130000,USD,130000,US,remoto,US,media,USA
19464,2025,senior,integral,Power BI Developer,110000,USD,110000,US,remoto,US,media,USA
19465,2025,senior,integral,Software Engineer,203000,USD,203000,US,remoto,US,media,USA
19466,2025,senior,integral,Software Engineer,168000,USD,168000,US,remoto,US,media,USA
19467,2025,senior,integral,Software Engineer,257200,USD,257200,US,presencial,US,media,USA
19468,2025,senior,integral,Software Engineer,204900,USD,204900,US,presencial,US,media,USA
19469,2025,senior,integral,DataOps Engineer,250000,USD,250000,US,presencial,US,media,USA
19470,2025,senior,integral,DataOps Engineer,150000,USD,150000,US,presencial,US,media,USA
19471,2025,junior,integral,Data Governance Analyst,114000,USD,114000,US,remoto,US,media,USA
19472,2025,junior,integral,Data Governance Analyst,84000,USD,84000,US,remoto,US,media,USA
19473,2025,senior,integral,Data Engineer,100000,USD,100000,US,presencial,US,media,USA
19474,2025,senior,integral,Data Engineer,100000,USD,100000,US,presencial,US,media,USA
19475,2025,pleno,integral,Data Engineer,110000,EUR,115789,IE,presencial,IE,media,IRL
19476,2025,pleno,integral,Data Engineer,74000,EUR,77894,IE,presencial,IE,media,IRL
19477,2025,pleno,integral,Data Engineer,250000,USD,250000,US,presencial,US,media,USA
19478,2025,pleno,integral,Data Engineer,220000,USD,220000,US,presencial,US,media,USA
19479,2025,senior,integral,Data Engineer,130000,EUR,136842,IE,presencial,IE,media,IRL
19480,2025,senior,integral,Data Engineer,92600,EUR,97473,IE,presencial,IE,media,IRL
19481,2025,senior,integral,Data Engineer,65000,GBP,82278,GB,remoto,GB,media,GBR
19482,2025,senior,integral,Data Engineer,55000,GBP,69620,GB,remoto,GB,media,GBR
19483,2025,pleno,integral,Data Engineer,138000,USD,138000,US,presencial,US,media,USA
19484,2025,pleno,integral,Data Engineer,86000,USD,86000,US,presencial,US,media,USA
19485,2025,senior,integral,Data Engineer,140000,USD,140000,US,remoto,US,media,USA
19486,2025,senior,integral,Data Engineer,130000,USD,130000,US,remoto,US,media,USA
19487,2025,senior,integral,Data Manager,188885,USD,188885,US,presencial,US,media,USA
19488,2025,senior,integral,Data Manager,188885,USD,188885,US,presencial,US,media,USA
19489,2025,pleno,integral,Data Management Specialist,80000,USD,80000,CA,presencial,CA,media,CAN
19490,2025,pleno,integral,Data Management Specialist,68000,USD,68000,CA,presencial,CA,media,CAN
19491,2025,senior,integral,Consultant,160000,USD,160000,US,presencial,US,media,USA
19492,2025,senior,integral,Consultant,123000,USD,123000,US,presencial,US,media,USA
19493,2025,senior,integral,Consultant,135800,USD,135800,US,presencial,US,media,USA
19494,2025,senior,integral,Consultant,122200,USD,122200,US,presencial,US,media,USA
19495,2025,senior,integral,Data Analyst,110000,USD,110000,US,presencial,US,media,USA
19496,2025,senior,integral,Data Analyst,72000,USD,72000,US,presencial,US,media,USA
19497,2025,senior,integral,Data Analyst,207720,USD,207720,US,remoto,US,media,USA
19498,2025,senior,integral,Data Analyst,104900,USD,104900,US,remoto,US,media,USA
19499,2025,pleno,integral,Data Analyst,65000,GBP,82278,GB,presencial,GB,media,GBR
19500,2025,pleno,integral,Data Analyst,50000,GBP,63291,GB,presencial,GB,media,GBR
19501,2025,senior,integral,Data Analyst,62000,USD,62000,US,presencial,US,media,USA
19502,2025,senior,integral,Data Analyst,60000,USD,60000,US,presencial,US,media,USA
19503,2025,pleno,integral,Consultant,90000,USD,90000,US,presencial,US,media,USA
19504,2025,pleno,integral,Consultant,80000,USD,80000,US,presencial,US,media,USA
19505,2025,senior,integral,Data Analyst,132200,USD,132200,US,presencial,US,media,USA
19506,2025,senior,integral,Data Analyst,115900,USD,115900,US,presencial,US,media,USA
19507,2025,junior,integral,Data Analyst,75000,USD,75000,US,remoto,US,media,USA
19508,2025,junior,integral,Data Analyst,60000,USD,60000,US,remoto,US,media,USA
19509,2025,senior,integral,Manager,220300,USD,220300,US,presencial,US,media,USA
19510,2025,senior,integral,Manager,175500,USD,175500,US,presencial,US,media,USA
19511,2025,senior,integral,Data Analyst,113100,USD,113100,US,presencial,US,media,USA
19512,2025,senior,integral,Data Analyst,99100,USD,99100,US,presencial,US,media,USA
19513,2025,pleno,integral,Data Analyst,85000,USD,85000,US,presencial,US,media,USA
19514,2025,pleno,integral,Data Analyst,64000,USD,64000,US,presencial,US,media,USA
19515,2025,pleno,integral,Manager,164400,USD,164400,US,presencial,US,media,USA
19516,2025,pleno,integral,Manager,144000,USD,144000,US,presencial,US,media,USA
19517,2025,senior,integral,Data Architect,195600,USD,195600,US,presencial,US,media,USA
19518,2025,senior,integral,Data Architect,132250,USD,132250,US,presencial,US,media,USA
19519,2025,senior,integral,Analytics Engineer,315000,USD,315000,US,presencial,US,media,USA
19520,2025,senior,integral,Analytics Engineer,265000,USD,265000,US,presencial,US,media,USA
19521,2025,senior,integral,Data Scientist,247296,USD,247296,US,presencial,US,media,USA
19522,2025,senior,integral,Data Scientist,161280,USD,161280,US,presencial,US,media,USA
19523,2025,pleno,integral,Software Engineer,216000,USD,216000,US,presencial,US,media,USA
19524,2025,pleno,integral,Software Engineer,162000,USD,162000,US,presencial,US,media,USA
19525,2025,senior,integral,Machine Learning Engineer,192000,USD,192000,US,remoto,US,media,USA
19526,2025,senior,integral,Machine Learning Engineer,128000,USD,128000,US,remoto,US,media,USA
19527,2025,senior,integral,Engineer,300000,USD,300000,US,presencial,US,media,USA
19528,2025,senior,integral,Engineer,225000,USD,225000,US,presencial,US,media,USA
19529,2025,senior,integral,Software Engineer,342000,USD,342000,US,remoto,US,media,USA
19530,2025,senior,integral,Software Engineer,304000,USD,304000,US,remoto,US,media,USA
19531,2025,senior,integral,Data Scientist,138000,CAD,98571,CA,presencial,CA,media,CAN
19532,2025,senior,integral,Data Scientist,115000,CAD,82142,CA,presencial,CA,media,CAN
